"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"50","2016/2017","bundesliga",6,"Sunday","2","October","2016","4:30pm","Veltins Arena",NA,NA,NA,"Schalke","M'gladbach",4,0,"52 56 83 58","NA",1,0,"52",NA,1,0,"52",NA,0,0,NA,NA,NA,NA,NA,NA,27.6,72.4,0,0,NA,NA,0,0,NA,NA,11,10,"10","11",15,12,8,4,5,4,2,4,3,5,2,1,0,NA,0,NA,4,1,1,0,0,0,0,21,27,12,9,6,8,3,"victory","Schalke","M'gladbach",1,0
"51","2016/2017","bundesliga",6,"Saturday","1","October","2016","2:30pm","Allianz Arena",NA,NA,NA,"Bayern Munich","Cologne",1,1,"40","63",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,68.3,31.7,1,2,"68","65 68",0,0,NA,NA,4,12,"12","3",26,5,3,2,18,3,5,0,10,3,4,4,0,NA,0,NA,2,0,0,0,0,3,0,16,31,5,21,5,13,8,"draw",NA,NA,NA,NA
"52","2016/2017","bundesliga",6,"Saturday","1","October","2016","2:30pm","Audi Sportpark",NA,NA,NA,"FC Ingolstadt 04","Hoffenheim",1,2,"90+5","11 35",1,0,"90+5",NA,1,0,"90+5",NA,0,0,NA,NA,NA,NA,NA,NA,51.7,48.3,1,2,"58","72 90+4",0,0,NA,NA,22,22,"20","21",18,20,5,9,7,8,6,3,8,5,4,2,0,NA,0,NA,3,1,1,0,0,3,0,44,38,14,15,9,13,6,"victory","Hoffenheim","FC Ingolstadt 04",0,1
"53","2016/2017","bundesliga",6,"Saturday","1","October","2016","2:30pm","MAGE SOLAR Stadion",NA,NA,NA,"SC Freiburg","Eintracht Frankfurt",1,0,"4","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,37.3,62.7,4,3,"61 67 84 46","4 67 45+1",0,0,NA,NA,12,13,"12","12",11,14,3,3,6,7,2,4,9,4,2,3,0,NA,0,NA,1,0,0,0,0,7,0,25,25,6,13,6,13,5,"victory","SC Freiburg","Eintracht Frankfurt",1,0
"54","2016/2017","bundesliga",6,"Sunday","2","October","2016","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","Mainz",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60,40,0,0,NA,NA,0,0,NA,NA,10,7,"6","10",19,7,3,2,8,4,8,1,11,3,4,1,0,NA,0,NA,0,0,0,0,0,0,0,17,26,5,12,9,14,5,"draw",NA,NA,NA,NA
"55","2016/2017","bundesliga",7,"Friday","14","October","2016","7:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Hertha Berlin",1,1,"80","51",1,0,"77",NA,0,0,NA,NA,1,0,"77",NA,NA,NA,NA,NA,74.9,25.1,1,5,"64","84 53 19 64 88",1,1,"90",NA,13,22,"21","13",15,9,6,2,7,5,2,2,5,0,3,1,0,NA,0,NA,2,1,0,1,0,6,2,35,24,8,12,4,5,4,"draw",NA,NA,NA,NA
"56","2016/2017","bundesliga",7,"Saturday","15","October","2016","2:30pm","RheinEnergieStadion",NA,NA,NA,"Cologne","FC Ingolstadt 04",2,1,"28 39","90",1,1,"39","90",1,1,"39","90",0,0,NA,NA,NA,NA,NA,NA,60.8,39.2,3,3,"85 32 75","90+2 45+1 87",0,0,NA,NA,27,24,"23","27",15,9,3,1,10,8,2,0,5,3,3,1,0,NA,0,NA,3,2,2,0,0,6,0,51,24,4,18,2,8,4,"victory","Cologne","FC Ingolstadt 04",1,0
"57","2016/2017","bundesliga",7,"Saturday","15","October","2016","2:30pm","WIRSOL Rhein-Neckar-Arena",NA,NA,NA,"Hoffenheim","SC Freiburg",2,1,"34 81","77",1,0,"81",NA,1,0,"81",NA,0,0,NA,NA,NA,NA,NA,NA,45.2,54.8,2,3,"54 70","65 90+4 90+3",0,0,NA,NA,18,15,"14","18",14,13,4,6,6,5,4,2,8,5,3,7,0,NA,0,NA,3,1,1,0,0,5,0,33,27,10,11,6,13,10,"victory","Hoffenheim","SC Freiburg",1,0
"58","2016/2017","bundesliga",7,"Saturday","15","October","2016","5:30pm","Weser-Stadion",NA,NA,NA,"Werder Bremen","Bayer Leverkusen",2,1,"13 59","27",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,33.5,66.5,2,2,"52 90+1","69 55",0,0,NA,NA,10,15,"14","8",11,13,5,6,3,5,3,2,0,2,2,2,0,NA,0,NA,3,0,0,0,0,4,0,25,24,11,8,5,2,4,"victory","Werder Bremen","Bayer Leverkusen",1,0
"59","2016/2017","bundesliga",7,"Sunday","16","October","2016","4:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","RB Leipzig",0,1,"NA","70",0,1,NA,"17",0,0,NA,NA,0,1,NA,"17",NA,NA,NA,NA,55.3,44.7,2,1,"17 90+3","69",0,0,NA,NA,21,18,"18","20",10,13,2,6,5,5,3,2,7,4,2,3,0,NA,0,NA,1,1,0,1,0,3,0,39,23,8,10,5,11,5,"victory","RB Leipzig","Wolfsburg",0,1
"60","2016/2017","bundesliga",7,"Saturday","15","October","2016","2:30pm","BORUSSIA-PARK",NA,NA,NA,"M'gladbach","Hamburg",0,0,"NA","NA",2,0,"61 26",NA,0,0,NA,NA,2,0,"61 26",NA,NA,NA,NA,NA,76.5,23.5,2,4,"47 45+1","61 48 69 39",0,1,"25",NA,10,16,"16","10",22,5,4,0,10,4,8,1,10,3,5,2,0,NA,0,NA,0,2,0,2,0,6,1,26,27,4,14,9,13,7,"draw",NA,NA,NA,NA
"61","2016/2017","bundesliga",7,"Saturday","15","October","2016","2:30pm","SGL Arena",NA,NA,NA,"FC Augsburg","Schalke",1,1,"77","65",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.9,49.1,2,3,"21 39","55 27 88",0,0,NA,NA,14,16,"16","14",11,12,5,3,4,6,2,3,6,4,0,2,0,NA,0,NA,2,0,0,0,0,5,0,30,23,8,10,5,10,2,"draw",NA,NA,NA,NA
"62","2016/2017","bundesliga",7,"Saturday","15","October","2016","2:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","Bayern Munich",2,2,"43 78","10 62",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,37.6,62.4,4,4,"90+1 86 8 34","74 31 21 65",1,0,NA,NA,18,11,"10","18",13,14,4,5,8,8,1,1,2,6,3,4,0,NA,0,NA,4,0,0,0,0,8,1,29,27,9,16,2,8,7,"draw",NA,NA,NA,NA
"63","2016/2017","bundesliga",7,"Sunday","16","October","2016","2:30pm","Coface Arena",NA,NA,NA,"Mainz","SV Darmstadt 98",2,1,"5 56","90+2",1,2,"56","90+2 45",1,1,"56","90+2",0,1,NA,"45",NA,NA,NA,NA,49.1,50.9,3,1,"61 38 90+3","23",0,0,NA,NA,20,19,"19","18",13,12,5,4,7,6,1,2,7,7,4,0,0,NA,0,NA,3,3,2,1,0,4,0,39,25,9,13,3,14,4,"victory","Mainz","SV Darmstadt 98",1,0
"64","2016/2017","bundesliga",8,"Friday","21","October","2016","7:30pm","Imtech Arena",NA,NA,NA,"Hamburg","Eintracht Frankfurt",0,3,"NA","35 60 69",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,41.4,58.6,1,4,"36","59 30 82 25",1,0,NA,NA,16,9,"8","15",3,13,0,4,2,6,1,3,0,2,4,2,1,"35",0,NA,3,0,0,0,1,5,1,25,16,4,8,4,2,6,"victory","Eintracht Frankfurt","Hamburg",0,1
"65","2016/2017","bundesliga",8,"Saturday","22","October","2016","2:30pm","Olympiastadion",NA,NA,NA,"Hertha Berlin","Cologne",2,1,"13 74","65",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.7,51.3,2,1,"44 90+3","73",0,0,NA,NA,8,16,"16","8",13,10,7,2,6,6,0,2,4,5,0,4,0,NA,0,NA,3,0,0,0,0,3,0,24,23,9,12,2,9,4,"victory","Hertha Berlin","Cologne",1,0
"66","2016/2017","bundesliga",8,"Saturday","22","October","2016","2:30pm","Merck-Stadion am Bollenfalltor",NA,NA,NA,"SV Darmstadt 98","Wolfsburg",3,1,"25 68 76","60",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28.1,71.9,0,2,NA,"67 79",0,1,"23",NA,17,15,"15","17",10,9,5,1,4,7,1,1,1,4,3,2,0,NA,0,NA,4,0,0,0,0,2,1,32,19,6,11,2,5,5,"victory","SV Darmstadt 98","Wolfsburg",1,0
"67","2016/2017","bundesliga",8,"Saturday","22","October","2016","5:30pm","Allianz Arena",NA,NA,NA,"Bayern Munich","M'gladbach",2,0,"16 31","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.4,36.6,0,1,NA,"71",0,0,NA,NA,4,11,"11","4",17,3,5,0,9,3,3,0,8,1,1,1,0,NA,0,NA,2,0,0,0,0,1,0,15,20,5,12,3,9,2,"victory","Bayern Munich","M'gladbach",1,0
"68","2016/2017","bundesliga",8,"Sunday","23","October","2016","4:30pm","Veltins Arena",NA,NA,NA,"Schalke","Mainz",3,0,"23 61 48","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.8,48.2,2,3,"72 77","21 82 41",0,0,NA,NA,16,16,"16","16",11,11,5,4,3,4,3,3,3,3,0,2,0,NA,0,NA,3,0,0,0,0,5,0,32,22,9,7,6,6,2,"victory","Schalke","Mainz",1,0
"69","2016/2017","bundesliga",8,"Saturday","22","October","2016","2:30pm","BayArena",NA,NA,NA,"Bayer Leverkusen","Hoffenheim",0,3,"NA","15 49 60",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46.2,53.8,0,1,NA,"45+1",1,0,NA,NA,6,17,"16","6",6,14,1,8,3,4,2,2,5,3,2,4,0,NA,0,NA,3,0,0,0,0,1,1,23,20,9,7,4,8,6,"victory","Hoffenheim","Bayer Leverkusen",0,1
"70","2016/2017","bundesliga",8,"Saturday","22","October","2016","2:30pm","Audi Sportpark",NA,NA,NA,"FC Ingolstadt 04","Borussia Dortmund",3,3,"6 24 59 59","59 59 69 90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26.5,73.5,0,1,NA,"71",0,0,NA,NA,19,13,"11","18",12,24,7,10,3,10,2,4,2,8,3,0,0,NA,0,NA,6,0,0,0,0,1,0,32,36,17,13,6,10,3,"draw",NA,NA,NA,NA
"71","2016/2017","bundesliga",8,"Saturday","22","October","2016","2:30pm","MAGE SOLAR Stadion",NA,NA,NA,"SC Freiburg","FC Augsburg",2,1,"66 78","84",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.5,46.5,1,0,"54",NA,0,0,NA,NA,7,10,"10","7",12,14,5,6,7,5,0,3,0,1,0,2,0,NA,0,NA,3,0,0,0,0,1,0,17,26,11,12,3,1,2,"victory","SC Freiburg","FC Augsburg",1,0
"72","2016/2017","bundesliga",8,"Sunday","23","October","2016","2:30pm","Red Bull Arena",NA,NA,NA,"RB Leipzig","Werder Bremen",3,1,"42 74 90+5","76",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60.8,39.2,4,3,"90+4 32 14 23","36 90+4 44",0,0,NA,NA,18,10,"10","18",22,7,6,3,12,1,4,3,6,5,4,3,0,NA,0,NA,4,0,0,0,0,7,0,28,29,9,13,7,11,7,"victory","RB Leipzig","Werder Bremen",1,0
"73","2016/2017","bundesliga",9,"Friday","28","October","2016","7:30pm","BORUSSIA-PARK",NA,NA,NA,"M'gladbach","Eintracht Frankfurt",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.2,36.8,1,2,"44","80 84",0,0,NA,NA,19,15,"14","19",7,6,2,1,3,3,2,2,3,6,4,2,0,NA,0,NA,0,0,0,0,0,3,0,34,13,3,6,4,9,6,"draw",NA,NA,NA,NA
"74","2016/2017","bundesliga",9,"Saturday","29","October","2016","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","Bayer Leverkusen",1,2,"37","79 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.7,52.3,1,3,"80","71 59 65",0,0,NA,NA,15,17,"16","15",6,18,2,6,3,8,1,4,1,4,0,5,0,NA,0,NA,3,0,0,0,0,4,0,32,24,8,11,5,5,5,"victory","Bayer Leverkusen","Wolfsburg",0,1
"75","2016/2017","bundesliga",9,"Saturday","29","October","2016","2:30pm","Weser-Stadion",NA,NA,NA,"Werder Bremen","SC Freiburg",1,3,"67","29 39 75",0,1,NA,"39",0,1,NA,"39",0,0,NA,NA,NA,NA,NA,NA,56.4,43.6,1,3,"9","24 83 68",0,0,NA,NA,25,23,"23","24",13,14,4,5,8,6,1,3,4,4,2,3,0,NA,0,NA,4,1,1,0,0,4,0,48,27,9,14,4,8,5,"victory","SC Freiburg","Werder Bremen",0,1
"76","2016/2017","bundesliga",9,"Saturday","29","October","2016","5:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Schalke",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,65.9,34.1,4,4,"64 12 7 41","34 90 36 76",0,0,NA,NA,14,21,"21","14",9,8,1,2,7,3,1,3,1,4,3,6,0,NA,0,NA,0,0,0,0,0,8,0,35,17,3,10,4,5,9,"draw",NA,NA,NA,NA
"77","2016/2017","bundesliga",9,"Sunday","30","October","2016","4:30pm","RheinEnergieStadion",NA,NA,NA,"Cologne","Hamburg",3,0,"61 82 86","NA",1,0,"41",NA,0,0,NA,NA,1,0,"41",NA,NA,NA,NA,NA,62.7,37.3,3,1,"33 21 36","40",0,1,"58",NA,16,17,"16","15",18,9,6,2,6,3,6,4,7,4,2,1,0,NA,0,NA,3,1,0,1,0,4,1,33,27,8,9,10,11,3,"victory","Cologne","Hamburg",1,0
"78","2016/2017","bundesliga",9,"Saturday","29","October","2016","2:30pm","Coface Arena",NA,NA,NA,"Mainz","FC Ingolstadt 04",2,0,"51 85","NA",1,0,"51",NA,1,0,"51",NA,0,0,NA,NA,NA,NA,NA,NA,54.9,45.1,1,1,"64","72",0,1,"86",NA,14,9,"9","14",17,5,8,2,9,1,0,2,5,0,3,2,0,NA,0,NA,2,1,1,0,0,2,1,23,22,10,10,2,5,5,"victory","Mainz","FC Ingolstadt 04",1,0
"79","2016/2017","bundesliga",9,"Saturday","29","October","2016","2:30pm","SGL Arena",NA,NA,NA,"FC Augsburg","Bayern Munich",1,3,"67","19 48 21",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,25,75,2,0,"35 75",NA,0,0,NA,NA,14,6,"5","14",7,16,3,8,3,6,1,2,4,10,1,3,0,NA,0,NA,4,0,0,0,0,2,0,20,23,11,9,3,14,4,"victory","Bayern Munich","FC Augsburg",0,1
"80","2016/2017","bundesliga",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SV Darmstadt 98","RB Leipzig",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016/2017","bundesliga",9,"Sunday","30","October","2016","2:30pm","WIRSOL Rhein-Neckar-Arena",NA,NA,NA,"Hoffenheim","Hertha Berlin",1,0,"31","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.5,44.5,0,4,NA,"62 69 75 84",0,0,NA,NA,10,20,"19","10",23,5,7,2,10,3,6,0,7,3,4,5,0,NA,0,NA,1,0,0,0,0,4,0,30,28,9,13,6,10,9,"victory","Hoffenheim","Hertha Berlin",1,0
"82","2016/2017","bundesliga",10,"Friday","4","November","2016","7:30pm","Olympiastadion",NA,NA,NA,"Hertha Berlin","M'gladbach",3,0,"18 33 84","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.2,49.8,2,3,"45+1 64","43 8 29",0,1,"39",NA,14,16,"15","14",12,11,6,2,5,7,1,2,4,1,2,0,0,NA,0,NA,3,0,0,0,0,5,1,30,23,8,12,3,5,2,"victory","Hertha Berlin","M'gladbach",1,0
"83","2016/2017","bundesliga",10,"Saturday","5","November","2016","2:30pm","BayArena",NA,NA,NA,"Bayer Leverkusen","SV Darmstadt 98",3,2,"32 56 69","47 85",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,70,30,0,1,NA,"90+1",0,0,NA,NA,10,10,"10","9",12,6,4,3,4,2,4,1,6,5,4,2,0,NA,0,NA,5,0,0,0,0,1,0,20,18,7,6,5,11,6,"victory","Bayer Leverkusen","SV Darmstadt 98",1,0
"84","2016/2017","bundesliga",10,"Saturday","5","November","2016","2:30pm","Audi Sportpark",NA,NA,NA,"FC Ingolstadt 04","FC Augsburg",0,2,"NA","85 90",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.5,51.5,2,1,"84 12","62",1,0,NA,NA,15,14,"14","13",15,13,5,5,7,7,3,1,3,6,0,0,0,NA,0,NA,2,0,0,0,0,3,1,29,28,10,14,4,9,0,"victory","FC Augsburg","FC Ingolstadt 04",0,1
"85","2016/2017","bundesliga",10,"Saturday","5","November","2016","5:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","Cologne",1,0,"5","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.8,51.2,3,3,"40 65 90+1","79 43 90",0,0,NA,NA,20,10,"10","20",9,6,1,1,3,4,5,1,4,5,0,5,0,NA,0,NA,1,0,0,0,0,6,0,30,15,2,7,6,9,5,"victory","Eintracht Frankfurt","Cologne",1,0
"86","2016/2017","bundesliga",10,"Sunday","6","November","2016","4:30pm","Veltins Arena",NA,NA,NA,"Schalke","Werder Bremen",3,1,"35 63 38","42",0,1,NA,"42",0,1,NA,"42",0,0,NA,NA,NA,NA,NA,NA,52.6,47.4,2,3,"54 84","37 68 43",0,0,NA,NA,13,14,"13","13",24,8,6,5,13,3,5,0,3,6,4,1,0,NA,0,NA,4,1,1,0,0,5,0,27,32,11,16,5,9,5,"victory","Schalke","Werder Bremen",1,0
"87","2016/2017","bundesliga",10,"Saturday","5","November","2016","2:30pm","Allianz Arena",NA,NA,NA,"Bayern Munich","Hoffenheim",1,1,"34","16",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66.2,33.8,0,2,NA,"56 90",0,0,NA,NA,7,25,"24","7",21,5,5,3,12,1,4,1,8,1,3,1,0,NA,1,"34",2,0,0,0,1,2,0,32,26,8,13,5,9,4,"draw",NA,NA,NA,NA
"88","2016/2017","bundesliga",10,"Saturday","5","November","2016","2:30pm","Imtech Arena",NA,NA,NA,"Hamburg","Borussia Dortmund",2,5,"55 81","4 23 27 48 76",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.1,57.9,2,0,"85 68",NA,0,0,NA,NA,13,15,"14","13",14,10,6,6,7,4,1,0,5,3,4,4,0,NA,0,NA,7,0,0,0,0,2,0,28,24,12,11,1,8,8,"victory","Borussia Dortmund","Hamburg",0,1
"89","2016/2017","bundesliga",10,"Saturday","5","November","2016","2:30pm","MAGE SOLAR Stadion",NA,NA,NA,"SC Freiburg","Wolfsburg",0,3,"NA","41 53 86",0,1,NA,"86",0,1,NA,"86",0,0,NA,NA,NA,NA,NA,NA,60.7,39.3,3,2,"65 42 24","73 80",1,0,NA,NA,10,19,"17","9",13,14,2,5,7,5,4,4,6,9,0,2,0,NA,0,NA,3,1,1,0,0,5,1,29,27,7,12,8,15,2,"victory","Wolfsburg","SC Freiburg",0,1
"90","2016/2017","bundesliga",10,"Sunday","6","November","2016","2:30pm","Red Bull Arena",NA,NA,NA,"RB Leipzig","Mainz",3,1,"3 44 21","74",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.6,50.4,0,3,NA,"54 80 85",0,0,NA,NA,13,12,"12","12",15,11,5,3,5,4,5,4,3,6,1,2,0,NA,0,NA,4,0,0,0,0,3,0,25,26,8,9,9,9,3,"victory","RB Leipzig","Mainz",1,0
"91","2016/2017","bundesliga",11,"Friday","18","November","2016","7:30pm","BayArena",NA,NA,NA,"Bayer Leverkusen","RB Leipzig",2,3,"1 45+2","4 67 81",1,0,"54",NA,0,0,NA,NA,1,0,"54",NA,NA,NA,NA,NA,57.2,42.8,1,3,"73","53 51 56",0,0,NA,NA,13,15,"15","12",12,11,6,4,4,3,2,4,6,9,4,3,1,"4",0,NA,5,1,0,1,1,4,0,28,23,10,7,6,15,7,"victory","RB Leipzig","Bayer Leverkusen",0,1
"92","2016/2017","bundesliga",11,"Saturday","19","November","2016","2:30pm","Coface Arena",NA,NA,NA,"Mainz","SC Freiburg",4,2,"15 20 82 90+5","67 85",1,0,"20",NA,1,0,"20",NA,0,0,NA,NA,NA,NA,NA,NA,35.3,64.7,4,3,"37 88 57 65","19 88 1",0,0,NA,NA,21,21,"20","21",11,24,6,11,4,6,1,7,3,5,4,0,0,NA,0,NA,6,1,1,0,0,7,0,42,35,17,10,8,8,4,"victory","Mainz","SC Freiburg",1,0
"93","2016/2017","bundesliga",11,"Saturday","19","November","2016","2:30pm","SGL Arena",NA,NA,NA,"FC Augsburg","Hertha Berlin",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.8,59.2,3,1,"28 71 85","84",0,0,NA,NA,14,16,"15","14",9,10,3,4,4,4,2,2,4,3,3,0,0,NA,0,NA,0,0,0,0,0,4,0,30,19,7,8,4,7,3,"draw",NA,NA,NA,NA
"94","2016/2017","bundesliga",11,"Saturday","19","November","2016","5:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Bayern Munich",1,0,"11","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,33.5,66.5,3,2,"19 50 88","88 90+1",0,0,NA,NA,14,14,"13","13",11,18,4,3,5,8,2,7,3,9,0,4,0,NA,0,NA,1,0,0,0,0,5,0,28,29,7,13,9,12,4,"victory","Borussia Dortmund","Bayern Munich",1,0
"95","2016/2017","bundesliga",11,"Sunday","20","November","2016","4:30pm","Weser-Stadion",NA,NA,NA,"Werder Bremen","Eintracht Frankfurt",1,2,"38","52 90",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.1,56.9,1,2,"73","62 24",0,0,NA,NA,23,18,"17","22",14,18,4,9,5,6,5,3,3,6,1,3,0,NA,0,NA,3,0,0,0,0,3,0,41,32,13,11,8,9,4,"victory","Eintracht Frankfurt","Werder Bremen",0,1
"96","2016/2017","bundesliga",11,"Saturday","19","November","2016","2:30pm","BORUSSIA-PARK",NA,NA,NA,"M'gladbach","Cologne",1,2,"32","59 90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.5,36.5,1,5,"87","33 35 39 87 70",0,0,NA,NA,7,22,"21","6",20,11,8,4,8,5,4,2,7,3,1,6,0,NA,0,NA,3,0,0,0,0,6,0,29,31,12,13,6,10,7,"victory","Cologne","M'gladbach",0,1
"97","2016/2017","bundesliga",11,"Saturday","19","November","2016","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","Schalke",0,1,"NA","82",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.7,56.3,2,2,"38 69","77 85",0,0,NA,NA,17,16,"15","17",8,19,0,4,5,13,3,2,3,5,3,0,0,NA,0,NA,1,0,0,0,0,4,0,33,27,4,18,5,8,3,"victory","Schalke","Wolfsburg",0,1
"98","2016/2017","bundesliga",11,"Saturday","19","November","2016","2:30pm","Merck-Stadion am Bollenfalltor",NA,NA,NA,"SV Darmstadt 98","FC Ingolstadt 04",0,1,"NA","68",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.4,57.6,1,4,"4","73 66 35 61",0,0,NA,NA,19,15,"15","19",18,15,4,7,7,5,7,3,8,11,0,0,0,NA,0,NA,1,0,0,0,0,5,0,34,33,11,12,10,19,0,"victory","FC Ingolstadt 04","SV Darmstadt 98",0,1
"99","2016/2017","bundesliga",11,"Sunday","20","November","2016","2:30pm","WIRSOL Rhein-Neckar-Arena",NA,NA,NA,"Hoffenheim","Hamburg",2,2,"45+1 49","28 61",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60,40,1,2,"40","16 42",0,0,NA,NA,12,25,"22","11",17,14,5,4,10,8,2,2,8,6,2,2,0,NA,0,NA,4,0,0,0,0,3,0,37,31,9,18,4,14,4,"draw",NA,NA,NA,NA
"100","2016/2017","bundesliga",12,"Friday","25","November","2016","7:30pm","MAGE SOLAR Stadion",NA,NA,NA,"SC Freiburg","RB Leipzig",1,4,"15","2 21 35 79",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,52.5,47.5,2,3,"63 18","42 32 49",0,0,NA,NA,10,16,"13","10",9,16,3,7,3,5,3,4,4,5,1,5,0,NA,0,NA,5,0,0,0,0,5,0,26,25,10,8,7,9,6,"victory","RB Leipzig","SC Freiburg",0,1
"101","2016/2017","bundesliga",12,"Saturday","26","November","2016","2:30pm","RheinEnergieStadion",NA,NA,NA,"Cologne","FC Augsburg",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.8,36.2,2,3,"20 41","36 39 29",0,0,NA,NA,13,15,"15","13",18,13,5,2,7,7,6,4,3,5,0,1,0,NA,0,NA,0,0,0,0,0,5,0,28,31,7,14,10,8,1,"draw",NA,NA,NA,NA
