"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"51","2012/2013","bundesliga",6,"Saturday","29","September","2012","2:30pm","BayArena Staduim",NA,NA,NA,"Bayer Leverkusen","Greuther Furth",2,0,"50 62","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.5,45.5,1,1,"63","56",0,0,NA,NA,15,14,"14","15",12,5,7,1,5,4,0,0,7,2,2,2,0,NA,0,NA,2,0,0,0,0,2,0,29,17,8,9,0,9,4,"victory","Bayer Leverkusen","Greuther Furth",1,0
"52","2012/2013","bundesliga",6,"Saturday","29","September","2012","2:30pm","easyCredit Stadion",NA,NA,NA,"FC Nurnberg","Stuttgart",0,2,"NA","1 75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.7,36.3,0,2,NA,"29 86",0,0,NA,NA,19,28,"27","18",12,9,3,5,9,4,0,0,9,3,3,3,0,NA,0,NA,2,0,0,0,0,2,0,47,21,8,13,0,12,6,"victory","Stuttgart","FC Nurnberg",0,1
"53","2012/2013","bundesliga",6,"Saturday","29","September","2012","2:30pm","AOL-Arena",NA,NA,NA,"Hamburg","Hannover 96",1,0,"20","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.5,56.5,3,1,"63 2 38","47",0,0,NA,NA,25,12,"12","24",10,9,4,5,6,4,0,0,2,8,2,4,0,NA,0,NA,1,0,0,0,0,4,0,37,19,9,10,0,10,6,"victory","Hamburg","Hannover 96",1,0
"54","2012/2013","bundesliga",6,"Sunday","30","September","2012","2:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","SC Freiburg",2,1,"68 73","50",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58,42,1,3,"75","15 40 88",0,1,"90+1",NA,17,18,"17","15",8,8,4,5,4,3,0,0,6,6,6,2,0,NA,0,NA,3,0,0,0,0,4,1,35,16,9,7,0,12,8,"victory","Eintracht Frankfurt","SC Freiburg",1,0
"55","2012/2013","bundesliga",7,"Friday","5","October","2012","7:30pm","Impuls Arena",NA,NA,NA,"FC Augsburg","Werder Bremen",3,1,"2 32 72","19",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,34.7,65.3,2,1,"78 58","34",0,0,NA,NA,17,14,"12","16",12,12,4,5,8,7,0,0,3,3,7,0,0,NA,0,NA,4,0,0,0,0,3,0,31,24,9,15,0,6,7,"victory","FC Augsburg","Werder Bremen",1,0
"56","2012/2013","bundesliga",7,"Saturday","6","October","2012","2:30pm","Veltins Arena",NA,NA,NA,"Schalke","Wolfsburg",3,0,"33 46 58","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,65.8,34.2,1,0,"54",NA,0,0,NA,NA,14,20,"17","12",9,4,5,4,4,0,0,0,10,1,1,1,0,NA,0,NA,3,0,0,0,0,1,0,34,13,9,4,0,11,2,"victory","Schalke","Wolfsburg",1,0
"57","2012/2013","bundesliga",7,"Saturday","6","October","2012","2:30pm","Bruchwegstadion",NA,NA,NA,"Mainz","Fortuna Dusseldorf",1,0,"85","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"42 23 56 51","22 45 42",0,1,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,0,0,0,0,7,1,NA,NA,NA,NA,NA,NA,NA,"victory","Mainz","Fortuna Dusseldorf",1,0
"58","2012/2013","bundesliga",7,"Sunday","7","October","2012","2:30pm","Borussia-Park",NA,NA,NA,"M'gladbach","Eintracht Frankfurt",2,0,"8 24","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,35.8,64.2,4,0,"61 90+1 89 78",NA,0,0,NA,NA,18,19,"19","18",5,10,3,3,2,7,0,0,1,7,8,5,0,NA,0,NA,2,0,0,0,0,4,0,37,15,6,9,0,8,13,"victory","M'gladbach","Eintracht Frankfurt",1,0
"59","2012/2013","bundesliga",7,"Sunday","7","October","2012","4:30pm","AWD-Arena",NA,NA,NA,"Hannover 96","Borussia Dortmund",1,1,"86","26",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.3,50.7,4,0,"54 81 79 9",NA,0,0,NA,NA,19,17,"16","17",12,10,6,3,6,7,0,0,7,3,4,4,0,NA,0,NA,2,0,0,0,0,4,0,36,22,9,13,0,10,8,"draw",NA,NA,NA,NA
"60","2012/2013","bundesliga",7,"Saturday","6","October","2012","2:30pm","Allianz Arena",NA,NA,NA,"Bayern Munich","Hoffenheim",2,0,"19 48","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63,37,0,3,NA,"59 55 65",0,0,NA,NA,14,21,"21","13",8,4,2,1,6,3,0,0,8,1,2,2,0,NA,0,NA,2,0,0,0,0,3,0,35,12,3,9,0,9,4,"victory","Bayern Munich","Hoffenheim",1,0
"61","2012/2013","bundesliga",7,"Saturday","6","October","2012","2:30pm","Dreisamstadion",NA,NA,NA,"SC Freiburg","FC Nurnberg",3,0,"36 90+2 90+3","NA",1,0,"90+2",NA,1,0,"90+2",NA,0,0,NA,NA,NA,NA,NA,NA,40,60,3,3,"37 86 60","79 35 90+1",0,0,NA,NA,17,17,"16","17",14,10,7,4,7,6,0,0,3,9,1,3,0,NA,0,NA,3,1,1,0,0,6,0,34,24,11,13,0,12,4,"victory","SC Freiburg","FC Nurnberg",1,0
"62","2012/2013","bundesliga",7,"Saturday","6","October","2012","2:30pm",NA,NA,NA,NA,"Greuther Furth","Hamburg",0,1,"NA","17",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.2,51.8,4,2,"40 43 31 85","36 73",0,0,NA,NA,22,24,"20","20",11,8,2,4,9,4,0,0,6,1,3,2,0,NA,0,NA,1,0,0,0,0,6,0,46,19,6,13,0,7,5,"victory","Hamburg","Greuther Furth",0,1
"63","2012/2013","bundesliga",7,"Sunday","7","October","2012","4:30pm","Mercedes-Benz Arena",NA,NA,NA,"Stuttgart","Bayer Leverkusen",2,2,"19 52","13 59",1,0,"19",NA,1,0,"19",NA,0,0,NA,NA,NA,NA,NA,NA,52.4,47.6,2,3,"34 35","58 89 18",0,0,NA,NA,14,19,"18","14",9,11,2,6,7,5,0,0,4,7,0,2,0,NA,0,NA,4,1,1,0,0,5,0,33,20,8,12,0,11,2,"draw",NA,NA,NA,NA
"64","2012/2013","bundesliga",8,"Friday","19","October","2012","7:30pm","Rhein-Neckar Arena",NA,NA,NA,"Hoffenheim","Greuther Furth",3,3,"8 67 89","39 84 90+3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.9,49.1,0,5,NA,"79 49 42 45+1 25",0,0,NA,NA,15,21,"21","15",19,16,11,8,5,5,3,3,4,4,1,5,0,NA,0,NA,6,0,0,0,0,5,0,36,35,19,10,6,8,6,"draw",NA,NA,NA,NA
"65","2012/2013","bundesliga",8,"Saturday","20","October","2012","2:30pm","BayArena Staduim",NA,NA,NA,"Bayer Leverkusen","Mainz",2,2,"43 87","58 76",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.6,51.4,4,3,"90+1 66 61 23","28 19 60",0,0,NA,NA,8,15,"15","7",12,7,8,3,4,4,0,0,5,3,5,4,0,NA,0,NA,4,0,0,0,0,7,0,23,19,11,8,0,8,9,"draw",NA,NA,NA,NA
"66","2012/2013","bundesliga",8,"Saturday","20","October","2012","2:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","Hannover 96",3,1,"5 18 82","43",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.6,50.4,3,4,"77 72 2","60 15 85 80",0,0,NA,NA,18,17,"16","18",13,11,7,4,6,7,0,0,6,8,8,1,0,NA,0,NA,4,0,0,0,0,7,0,35,24,11,13,0,14,9,"victory","Eintracht Frankfurt","Hannover 96",1,0
"67","2012/2013","bundesliga",8,"Saturday","20","October","2012","5:30pm","Weserstadion",NA,NA,NA,"Werder Bremen","M'gladbach",4,0,"37 45 76 86","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.3,41.7,1,2,"54","59 60",0,0,NA,NA,12,11,"11","11",13,5,7,2,6,3,0,0,10,3,0,0,0,NA,0,NA,4,0,0,0,0,3,0,23,18,9,9,0,13,0,"victory","Werder Bremen","M'gladbach",1,0
"68","2012/2013","bundesliga",8,"Sunday","21","October","2012","4:30pm","AOL-Arena",NA,NA,NA,"Hamburg","Stuttgart",0,1,"NA","30",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.6,44.4,0,2,NA,"58 84",0,0,NA,NA,21,13,"12","18",14,17,7,6,7,11,0,0,3,4,1,7,0,NA,0,NA,1,0,0,0,0,2,0,34,31,13,18,0,7,8,"victory","Stuttgart","Hamburg",0,1
"69","2012/2013","bundesliga",8,"Saturday","20","October","2012","2:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Schalke",1,2,"55","14 48",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,52.6,47.4,2,3,"62 56","90+4 90+5 45+1",0,0,NA,NA,18,14,"14","17",5,7,4,4,1,3,0,0,4,5,2,2,0,NA,0,NA,3,0,0,0,0,5,0,32,12,8,4,0,9,4,"victory","Schalke","Borussia Dortmund",0,1
"70","2012/2013","bundesliga",8,"Saturday","20","October","2012","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","SC Freiburg",0,2,"NA","40 84",0,1,NA,"40",0,1,NA,"40",0,0,NA,NA,NA,NA,NA,NA,51.4,48.6,1,2,"39","86 11",0,0,NA,NA,23,14,"14","21",8,8,2,5,6,3,0,0,7,1,2,5,0,NA,0,NA,2,1,1,0,0,3,0,37,16,7,9,0,8,7,"victory","SC Freiburg","Wolfsburg",0,1
"71","2012/2013","bundesliga",8,"Saturday","20","October","2012","2:30pm",NA,NA,NA,NA,"Fortuna Dusseldorf","Bayern Munich",0,5,"NA","28 36 55 86 87",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"38 41 41","67",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,5,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,"victory","Bayern Munich","Fortuna Dusseldorf",0,1
"72","2012/2013","bundesliga",8,"Sunday","21","October","2012","2:30pm","easyCredit Stadion",NA,NA,NA,"FC Nurnberg","FC Augsburg",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.2,37.8,4,3,"42 87 65 85","49 45 78",0,0,NA,NA,24,22,"21","22",9,8,2,4,7,4,0,0,4,2,3,4,0,NA,0,NA,0,0,0,0,0,7,0,46,17,6,11,0,6,7,"draw",NA,NA,NA,NA
"73","2012/2013","bundesliga",9,"Friday","26","October","2012","7:30pm","Impuls Arena",NA,NA,NA,"FC Augsburg","Hamburg",0,2,"NA","13 63",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.9,54.1,1,3,"59","36 52 39",0,0,NA,NA,10,19,"17","10",11,9,2,4,9,5,0,0,13,3,1,3,0,NA,0,NA,2,0,0,0,0,4,0,29,20,6,14,0,16,4,"victory","Hamburg","FC Augsburg",0,1
"74","2012/2013","bundesliga",9,"Saturday","27","October","2012","2:30pm","Dreisamstadion",NA,NA,NA,"SC Freiburg","Borussia Dortmund",0,2,"NA","54 83",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.8,48.2,2,3,"63 73","79 85 39",0,0,NA,NA,19,18,"16","16",3,14,2,6,1,8,0,0,3,7,3,2,0,NA,0,NA,2,0,0,0,0,5,0,37,17,8,9,0,10,5,"victory","Borussia Dortmund","SC Freiburg",0,1
"75","2012/2013","bundesliga",9,"Saturday","27","October","2012","2:30pm",NA,NA,NA,NA,"Greuther Furth","Werder Bremen",1,1,"8","44",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,33.7,66.3,3,1,"17 53 88","71",0,0,NA,NA,23,17,"16","22",8,13,3,8,5,5,0,0,4,6,7,1,0,NA,0,NA,2,0,0,0,0,4,0,40,21,11,10,0,10,8,"draw",NA,NA,NA,NA
"76","2012/2013","bundesliga",9,"Sunday","28","October","2012","2:30pm","Mercedes-Benz Arena",NA,NA,NA,"Stuttgart","Eintracht Frankfurt",2,1,"6 84","67",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46.1,53.9,2,3,"26 59","51 62 27",0,0,NA,NA,17,18,"18","17",8,10,4,7,4,3,0,0,10,5,6,5,0,NA,0,NA,3,0,0,0,0,5,0,35,18,11,7,0,15,11,"victory","Stuttgart","Eintracht Frankfurt",1,0
"77","2012/2013","bundesliga",9,"Sunday","28","October","2012","4:30pm","AWD-Arena",NA,NA,NA,"Hannover 96","M'gladbach",2,3,"48 53","70 77 79",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.6,44.4,2,1,"68 56","52",0,0,NA,NA,17,15,"14","16",5,12,3,9,2,3,0,0,4,7,2,5,0,NA,0,NA,5,0,0,0,0,3,0,32,17,12,5,0,11,7,"victory","M'gladbach","Hannover 96",0,1
"78","2012/2013","bundesliga",9,"Saturday","27","October","2012","2:30pm","Veltins Arena",NA,NA,NA,"Schalke","FC Nurnberg",1,0,"77","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,62.3,37.7,0,3,NA,"52 61 32",0,0,NA,NA,12,15,"14","12",14,8,8,2,6,6,0,0,4,3,2,2,0,NA,0,NA,1,0,0,0,0,3,0,27,22,10,12,0,7,4,"victory","Schalke","FC Nurnberg",1,0
"79","2012/2013","bundesliga",9,"Saturday","27","October","2012","2:30pm","Bruchwegstadion",NA,NA,NA,"Mainz","Hoffenheim",3,0,"21 46 64","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.4,44.6,1,2,"34","69 68",0,0,NA,NA,11,19,"19","11",9,7,5,3,4,4,0,0,4,2,5,0,0,NA,0,NA,3,0,0,0,0,3,0,30,16,8,8,0,6,5,"victory","Mainz","Hoffenheim",1,0
"80","2012/2013","bundesliga",9,"Saturday","27","October","2012","2:30pm",NA,NA,NA,NA,"Fortuna Dusseldorf","Wolfsburg",1,4,"71","50 64 53 78",1,1,"71","78",1,1,"71","78",0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"59 82","71",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,5,2,2,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,"victory","Wolfsburg","Fortuna Dusseldorf",0,1
"81","2012/2013","bundesliga",9,"Sunday","28","October","2012","4:30pm","Allianz Arena",NA,NA,NA,"Bayern Munich","Bayer Leverkusen",1,2,"77","42 87",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66.9,33.1,3,1,"24 57 62","7",0,0,NA,NA,15,17,"16","14",17,5,6,5,11,0,0,0,14,2,3,4,0,NA,0,NA,3,0,0,0,0,4,0,32,22,11,11,0,16,7,"victory","Bayer Leverkusen","Bayern Munich",0,1
"82","2012/2013","bundesliga",10,"Friday","2","November","2012","7:30pm","Commerzbank Arena",NA,NA,NA,"Eintracht Frankfurt","Greuther Furth",1,1,"1","53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,52.1,47.9,2,2,"66 68","71 79",0,0,NA,NA,15,26,"26","15",5,11,4,8,1,3,0,0,3,7,1,3,0,NA,0,NA,2,0,0,0,0,4,0,41,16,12,4,0,10,4,"draw",NA,NA,NA,NA
"83","2012/2013","bundesliga",10,"Saturday","3","November","2012","2:30pm","Borussia-Park",NA,NA,NA,"M'gladbach","SC Freiburg",1,1,"49","77",0,1,NA,"77",0,1,NA,"77",0,0,NA,NA,NA,NA,NA,NA,39.6,60.4,1,0,"9",NA,0,0,NA,NA,12,13,"13","12",11,7,4,4,7,3,0,0,4,6,0,3,0,NA,0,NA,2,1,1,0,0,1,0,25,18,8,10,0,10,3,"draw",NA,NA,NA,NA
"84","2012/2013","bundesliga",10,"Saturday","3","November","2012","2:30pm","easyCredit Stadion",NA,NA,NA,"FC Nurnberg","Wolfsburg",1,0,"76","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.4,49.6,2,3,"84 90+1","90+2 86 49",0,0,NA,NA,21,16,"16","21",8,2,4,2,4,0,0,0,5,4,3,3,0,NA,0,NA,1,0,0,0,0,5,0,37,10,6,4,0,9,6,"victory","FC Nurnberg","Wolfsburg",1,0
"85","2012/2013","bundesliga",10,"Saturday","3","November","2012","5:30pm","AOL-Arena",NA,NA,NA,"Hamburg","Bayern Munich",0,3,"NA","40 48 53",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,46.4,53.6,2,2,"32 41","24 69",0,0,NA,NA,17,15,"14","16",4,13,3,8,1,5,0,0,2,5,1,3,0,NA,0,NA,3,0,0,0,0,4,0,32,17,11,6,0,7,4,"victory","Bayern Munich","Hamburg",0,1
"86","2012/2013","bundesliga",10,"Sunday","4","November","2012","4:30pm","Weserstadion",NA,NA,NA,"Werder Bremen","Mainz",2,1,"10 85","64",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.4,41.6,1,3,"68","21 55 74",0,0,NA,NA,11,14,"12","11",13,13,4,4,9,9,0,0,5,4,1,1,0,NA,0,NA,3,0,0,0,0,4,0,25,26,8,18,0,9,2,"victory","Werder Bremen","Mainz",1,0
"87","2012/2013","bundesliga",10,"Saturday","3","November","2012","2:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Stuttgart",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.4,41.6,0,4,NA,"21 18 90+3 71",0,0,NA,NA,9,19,"17","9",17,9,7,3,10,6,0,0,9,2,4,3,0,NA,0,NA,0,0,0,0,0,4,0,28,26,10,16,0,11,7,"draw",NA,NA,NA,NA
"88","2012/2013","bundesliga",10,"Saturday","3","November","2012","2:30pm","AWD-Arena",NA,NA,NA,"Hannover 96","FC Augsburg",2,0,"26 85","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.7,48.3,0,0,NA,NA,0,0,NA,NA,16,17,"16","16",11,7,4,5,7,2,0,0,2,9,2,2,0,NA,0,NA,2,0,0,0,0,0,0,33,18,9,9,0,11,4,"victory","Hannover 96","FC Augsburg",1,0
"89","2012/2013","bundesliga",10,"Saturday","3","November","2012","2:30pm","Rhein-Neckar Arena",NA,NA,NA,"Hoffenheim","Schalke",3,2,"13 67 90+1","37 82",1,0,"67",NA,1,0,"67",NA,0,0,NA,NA,NA,NA,NA,NA,29.6,70.4,2,3,"30 20","63 64 73",0,0,NA,NA,18,12,"12","16",6,17,4,10,2,7,0,0,0,5,6,4,0,NA,0,NA,5,1,1,0,0,5,0,30,23,14,9,0,5,10,"victory","Hoffenheim","Schalke",1,0
"90","2012/2013","bundesliga",10,"Sunday","4","November","2012","2:30pm","BayArena Staduim",NA,NA,NA,"Bayer Leverkusen","Fortuna Dusseldorf",3,2,"16 41 66","40 86",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,"90+4 84",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,5,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,"victory","Bayer Leverkusen","Fortuna Dusseldorf",1,0
"91","2012/2013","bundesliga",11,"Friday","9","November","2012","7:30pm",NA,NA,NA,NA,"Mainz","FC Nurnberg",2,1,"12 21","40",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,52.8,47.2,5,5,"35 65 88 58 78","32 17 85 90+2 78",0,0,NA,NA,17,21,"19","17",7,9,2,3,5,6,0,0,3,6,4,3,0,NA,0,NA,3,0,0,0,0,10,0,38,16,5,11,0,9,7,"victory","Mainz","FC Nurnberg",1,0
"92","2012/2013","bundesliga",11,"Saturday","10","November","2012","2:30pm","Veltins Arena",NA,NA,NA,"Schalke","Werder Bremen",2,1,"59 69","16",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.2,43.8,1,1,"75","83",0,0,NA,NA,18,15,"14","17",5,6,4,3,1,3,0,0,2,7,3,3,0,NA,0,NA,3,0,0,0,0,2,0,33,11,7,4,0,9,6,"victory","Schalke","Werder Bremen",1,0
"93","2012/2013","bundesliga",11,"Saturday","10","November","2012","2:30pm","Impuls Arena",NA,NA,NA,"FC Augsburg","Borussia Dortmund",1,3,"82","8 51 70",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.5,48.5,2,2,"40 58","86 30",0,0,NA,NA,12,13,"11","10",13,12,8,4,5,8,0,0,4,5,3,0,0,NA,0,NA,4,0,0,0,0,4,0,25,25,12,13,0,9,3,"victory","Borussia Dortmund","FC Augsburg",0,1
"94","2012/2013","bundesliga",11,"Sunday","11","November","2012","2:30pm","Volkswagen Arena",NA,NA,NA,"Wolfsburg","Bayer Leverkusen",3,1,"4 16 33","90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.4,49.6,1,3,"7","68 87 48",0,0,NA,NA,8,17,"16","7",8,8,6,4,2,4,0,0,5,6,4,3,0,NA,0,NA,4,0,0,0,0,4,0,25,16,10,6,0,11,7,"victory","Wolfsburg","Bayer Leverkusen",1,0
"95","2012/2013","bundesliga",11,"Sunday","11","November","2012","4:30pm",NA,NA,NA,NA,"Greuther Furth","M'gladbach",2,4,"10 43","90+2 22 51 57 90+2",1,1,"10","90+2",1,1,"10","90+2",0,0,NA,NA,NA,NA,NA,NA,41.3,58.7,2,0,"81 78",NA,2,0,NA,NA,14,13,"12","12",8,10,3,7,5,3,0,0,4,4,4,1,0,NA,0,NA,6,2,2,0,0,2,2,27,18,10,8,0,8,5,"victory","M'gladbach","Greuther Furth",0,1
"96","2012/2013","bundesliga",11,"Saturday","10","November","2012","2:30pm","Allianz Arena.",NA,NA,NA,"Bayern Munich","Eintracht Frankfurt",2,0,"44 77","NA",1,0,"77",NA,1,0,"77",NA,0,0,NA,NA,NA,NA,NA,NA,61.5,38.5,0,3,NA,"41 4 13",0,0,NA,NA,11,12,"10","11",17,9,12,2,5,7,0,0,8,4,6,3,0,NA,0,NA,2,1,1,0,0,3,0,23,26,14,12,0,12,9,"victory","Bayern Munich","Eintracht Frankfurt",1,0
"97","2012/2013","bundesliga",11,"Saturday","10","November","2012","2:30pm","Dreisamstadion",NA,NA,NA,"SC Freiburg","Hamburg",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.8,45.2,2,4,"90+2 27","90+2 10 54 40",0,1,"35",NA,19,20,"18","17",10,9,3,4,7,5,0,0,9,3,2,4,0,NA,0,NA,0,0,0,0,0,6,1,39,19,7,12,0,12,6,"draw",NA,NA,NA,NA
"98","2012/2013","bundesliga",11,"Saturday","10","November","2012","2:30pm",NA,NA,NA,NA,"Fortuna Dusseldorf","Hoffenheim",1,1,"4","39",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"77","47 33",0,1,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
"99","2012/2013","bundesliga",11,"Sunday","11","November","2012","4:30pm","Mercedes-Benz Arena",NA,NA,NA,"Stuttgart","Hannover 96",2,4,"20 36","56 64 67 72",1,2,"36","64 72",1,2,"36","64 72",0,0,NA,NA,NA,NA,NA,NA,57.4,42.6,2,3,"72 42","46 32 61",0,0,NA,NA,21,17,"17","20",12,7,8,4,4,3,0,0,10,5,5,1,0,NA,0,NA,6,3,3,0,0,5,0,38,19,12,7,0,15,6,"victory","Hannover 96","Stuttgart",0,1
"100","2012/2013","bundesliga",12,"Saturday","17","November","2012","2:30pm","Signal Iduna Park",NA,NA,NA,"Borussia Dortmund","Greuther Furth",3,1,"3 15 42","5",1,0,"15",NA,1,0,"15",NA,0,0,NA,NA,NA,NA,NA,NA,70.4,29.6,2,2,"20 12","64 34",0,0,NA,NA,6,11,"11","5",13,5,6,2,7,3,0,0,3,1,2,2,0,NA,0,NA,4,1,1,0,0,4,0,17,18,8,10,0,4,4,"victory","Borussia Dortmund","Greuther Furth",1,0
"101","2012/2013","bundesliga",12,"Saturday","17","November","2012","2:30pm","AWD-Arena",NA,NA,NA,"Hannover 96","SC Freiburg",1,2,"33","12 55",1,0,"33",NA,1,0,"33",NA,0,0,NA,NA,NA,NA,NA,NA,47,53,2,1,"73 74","73",0,0,NA,NA,12,15,"12","12",12,18,5,8,7,10,0,0,11,6,1,4,0,NA,0,NA,3,1,1,0,0,3,0,27,30,13,17,0,17,5,"victory","SC Freiburg","Hannover 96",0,1
"102","2012/2013","bundesliga",12,"Saturday","17","November","2012","2:30pm","AOL-Arena",NA,NA,NA,"Hamburg","Mainz",1,0,"63","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.9,43.1,2,1,"24 90+1","25",0,0,NA,NA,20,11,"10","20",9,8,4,3,5,5,0,0,8,7,5,7,0,NA,0,NA,1,0,0,0,0,3,0,31,17,7,10,0,15,12,"victory","Hamburg","Mainz",1,0
