"","season","league","matchweek","weekday","day","month","year","hour","stadium","attendance","referee","referee_var","home_team","away_team","home_team_score","away_team_score","home_team_score_time","away_team_score_time","home_team_penalty","away_team_penalty","home_team_penalty_time","away_team_penalty_time","home_team_penalty_scored","away_team_penalty_scored","home_team_penalty_scored_time","away_team_penalty_scored_time","home_team_penalty_missed","away_team_penalty_missed","home_team_penalty_missed_time","away_team_penalty_missed_time","home_team_own_goals","away_team_own_goals","home_team_own_goals_time","away_team_own_goals_time","home_team_possession","away_team_possession","home_team_yellow_card","away_team_yellow_card","home_team_yellow_card_time","away_team_yellow_card_time","home_team_red_card","away_team_red_card","home_team_red_card_time","away_team_red_card_time","home_team_fouls_committed","away_team_fouls_committed","home_team_fouls_won","away_team_fouls_won","home_team_shots","away_team_shots","home_team_shots_onTarget","away_team_shots_onTarget","home_team_shots_offTarget","away_team_shots_offTarget","home_team_shots_blocked","away_team_shots_blocked","home_team_corners","away_team_corners","home_team_offsides","away_team_offsides","home_team_ownGoals","home_team_ownGoals_time","away_team_ownGoals","away_team_ownGoals_time","total_score","total_penalty","total_penalty_scored","total_penalty_missed","total_ownGoals","total_yellow_card","total_red_card","total_fouls_committed","total_shots","total_shots_onTarget","total_shots_offTarget","total_shots_blocked","total_corner","total_offsides","match_final","team_won","team_lost","team_win_home","team_win_away"
"53","2016/2017","premier league",6,"Saturday","24","September","2016","3:00pm","Bet365 Stadium",NA,NA,NA,"Stoke City","West Bromwich Albion",1,1,"73","90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.2,43.8,3,4,"26 16 90+3","60 70 54 37",0,0,NA,NA,9,13,"13","8",12,9,2,3,4,3,6,3,6,6,1,1,0,NA,0,NA,2,0,0,0,0,7,0,22,21,5,7,9,12,2,"draw",NA,NA,NA,NA
"54","2016/2017","premier league",6,"Saturday","24","September","2016","3:00pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Manchester City",1,3,"13","9 65 77",0,1,NA,"65",0,1,NA,"65",0,0,NA,NA,NA,NA,NA,NA,41.6,58.4,2,4,"64 58","31 87 37 77",0,0,NA,NA,15,9,"9","15",13,18,5,4,7,9,1,5,2,7,1,2,0,NA,0,NA,4,1,1,0,0,6,0,24,31,9,16,6,9,3,"victory","Manchester City","Swansea City",0,1
"55","2016/2017","premier league",6,"Sunday","25","September","2016","4:00pm","London Stadium",NA,NA,NA,"West Ham United","Southampton",0,3,"NA","40 62 90+2",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.1,54.9,5,2,"81 72 55 89 59","68 9",0,0,NA,NA,9,14,"14","9",13,18,1,9,7,5,5,4,7,2,0,0,0,NA,0,NA,3,0,0,0,0,7,0,23,31,10,12,9,9,0,"victory","Southampton","West Ham United",0,1
"56","2016/2017","premier league",6,"Saturday","24","September","2016","3:00pm","Vitality Stadium",NA,NA,NA,"Bournemouth","Everton",1,0,"23","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.3,46.7,2,2,"42 84","57 34",0,0,NA,NA,10,14,"13","9",12,13,1,2,7,6,4,5,5,3,1,2,0,NA,0,NA,1,0,0,0,0,4,0,24,25,3,13,9,8,3,"victory","Bournemouth","Everton",1,0
"57","2016/2017","premier league",6,"Saturday","24","September","2016","3:00pm","Riverside Stadium",NA,NA,NA,"Middlesbrough","Tottenham Hotspur",1,2,"65","7 23",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,41.6,58.4,2,1,"90+6 87","63",0,0,NA,NA,14,9,"8","13",6,19,2,5,2,7,2,7,2,10,0,3,0,NA,0,NA,3,0,0,0,0,3,0,23,25,7,9,9,12,3,"victory","Tottenham Hotspur","Middlesbrough",0,1
"58","2016/2017","premier league",6,"Saturday","24","September","2016","3:00pm","Stadium of Light",NA,NA,NA,"Sunderland","Crystal Palace",2,3,"39 60","61 76 90+4",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.6,55.4,0,2,NA,"72 45+4",0,0,NA,NA,15,12,"12","15",11,21,4,4,4,13,3,4,3,5,3,2,0,NA,0,NA,5,0,0,0,0,2,0,27,32,8,17,7,8,5,"victory","Crystal Palace","Sunderland",0,1
"59","2016/2017","premier league",6,"Saturday","24","September","2016","5:30pm","Emirates Stadium",NA,NA,NA,"Arsenal","Chelsea",3,0,"11 14 40","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.5,50.5,0,2,NA,"28 83",0,0,NA,NA,9,11,"9","8",14,9,5,2,5,5,4,2,9,1,5,2,0,NA,0,NA,3,0,0,0,0,2,0,20,23,7,10,6,10,7,"victory","Arsenal","Chelsea",1,0
"60","2016/2017","premier league",6,"Monday","26","September","2016","8:00pm","Turf Moor",NA,NA,NA,"Burnley","Watford",2,0,"38 50","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.5,56.5,1,3,"45+2","37 22 65",0,0,NA,NA,11,15,"15","10",13,12,4,2,3,4,6,6,7,6,5,0,0,NA,0,NA,2,0,0,0,0,4,0,26,25,6,7,12,13,5,"victory","Burnley","Watford",1,0
"61","2016/2017","premier league",7,"Friday","30","September","2016","8:00pm","Goodison Park",NA,NA,NA,"Everton","Crystal Palace",1,1,"35","50",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.6,43.4,5,4,"16 78 68 90+4 88","45+1 67 26 52",0,0,NA,NA,16,11,"11","16",13,10,3,2,6,2,4,6,10,9,3,1,0,NA,0,NA,2,0,0,0,0,9,0,27,23,5,8,10,19,4,"draw",NA,NA,NA,NA
"62","2016/2017","premier league",7,"Saturday","1","October","2016","3:00pm","KCOM Stadium",NA,NA,NA,"Hull City","Chelsea",0,2,"NA","61 67",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.9,59.1,2,2,"42 79","35 41",0,0,NA,NA,13,15,"14","12",8,22,2,9,3,9,3,4,5,7,1,0,0,NA,0,NA,2,0,0,0,0,4,0,28,30,11,12,7,12,1,"victory","Chelsea","Hull City",0,1
"63","2016/2017","premier league",7,"Saturday","1","October","2016","3:00pm","Vicarage Road",NA,NA,NA,"Watford","Bournemouth",2,2,"50 65","31 62",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48,52,3,4,"12 28 56","41 45 89 20",0,0,NA,NA,17,12,"11","16",17,11,7,2,5,6,5,3,4,5,0,2,0,NA,0,NA,4,0,0,0,0,7,0,29,28,9,11,8,9,2,"draw",NA,NA,NA,NA
"64","2016/2017","premier league",7,"Sunday","2","October","2016","12:00pm","Old Trafford",NA,NA,NA,"Manchester United","Stoke City",1,1,"69","82",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,67.2,32.8,3,0,"13 55 56",NA,0,0,NA,NA,14,9,"9","14",24,7,9,6,7,1,8,0,13,2,1,1,0,NA,0,NA,2,0,0,0,0,3,0,23,31,15,8,8,15,2,"draw",NA,NA,NA,NA
"65","2016/2017","premier league",7,"Sunday","2","October","2016","2:15pm","White Hart Lane",NA,NA,NA,"Tottenham Hotspur","Manchester City",2,0,"9 37","NA",1,0,"65",NA,0,0,NA,NA,1,0,"65",NA,NA,NA,NA,NA,42.3,57.7,2,2,"42 30","20 56",0,0,NA,NA,20,10,"9","20",13,12,7,6,4,3,2,3,4,3,8,5,0,NA,1,"9",2,1,0,1,1,4,0,30,25,13,7,5,7,13,"victory","Tottenham Hotspur","Manchester City",1,0
"66","2016/2017","premier league",7,"Saturday","1","October","2016","12:30pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Liverpool",1,2,"8","54 84",0,1,NA,"84",0,1,NA,"84",0,0,NA,NA,NA,NA,NA,NA,40.6,59.4,2,2,"53 38","25 39",0,0,NA,NA,11,9,"8","11",8,18,3,6,4,3,1,9,3,10,1,2,0,NA,0,NA,3,1,1,0,0,4,0,20,26,9,7,10,13,3,"victory","Liverpool","Swansea City",0,1
"67","2016/2017","premier league",7,"Saturday","1","October","2016","3:00pm","Stadium of Light",NA,NA,NA,"Sunderland","West Bromwich Albion",1,1,"83","35",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.9,44.1,1,3,"36","90+6 27 69",0,0,NA,NA,7,13,"12","7",7,17,2,7,4,7,1,3,6,5,2,1,0,NA,0,NA,2,0,0,0,0,4,0,20,24,9,11,4,11,3,"draw",NA,NA,NA,NA
"68","2016/2017","premier league",7,"Saturday","1","October","2016","3:00pm","London Stadium",NA,NA,NA,"West Ham United","Middlesbrough",1,1,"57","51",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.3,59.7,2,3,"11 90+3","88 62 80",0,0,NA,NA,13,12,"12","13",19,9,2,3,11,4,6,2,4,5,5,2,0,NA,0,NA,2,0,0,0,0,5,0,25,28,5,15,8,9,7,"draw",NA,NA,NA,NA
"69","2016/2017","premier league",7,"Sunday","2","October","2016","2:15pm","The King Power Stadium",NA,NA,NA,"Leicester City","Southampton",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,38.1,61.9,1,0,"54",NA,0,0,NA,NA,9,9,"9","8",9,11,1,5,5,3,3,3,3,6,1,2,0,NA,0,NA,0,0,0,0,0,1,0,18,20,6,8,6,9,3,"draw",NA,NA,NA,NA
"70","2016/2017","premier league",7,"Sunday","2","October","2016","4:30pm","Turf Moor",NA,NA,NA,"Burnley","Arsenal",0,1,"NA","90+3",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,32.8,67.2,0,0,NA,NA,0,0,NA,NA,2,3,"3","2",10,18,1,3,6,8,3,7,2,6,4,0,0,NA,0,NA,1,0,0,0,0,0,0,5,28,4,14,10,8,4,"victory","Arsenal","Burnley",0,1
"71","2016/2017","premier league",8,"Saturday","15","October","2016","12:30pm","Stamford Bridge",NA,NA,NA,"Chelsea","Leicester City",3,0,"7 33 80","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.9,45.1,1,1,"51","27",0,0,NA,NA,6,12,"10","6",16,5,6,0,6,3,4,2,8,5,0,1,0,NA,0,NA,3,0,0,0,0,2,0,18,21,6,9,6,13,1,"victory","Chelsea","Leicester City",1,0
"72","2016/2017","premier league",8,"Saturday","15","October","2016","3:00pm","Emirates Stadium",NA,NA,NA,"Arsenal","Swansea City",3,2,"26 33 57","38 66",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.7,51.3,0,1,NA,"48",1,0,NA,NA,7,10,"10","7",16,13,6,6,7,5,3,2,5,6,9,2,0,NA,0,NA,5,0,0,0,0,1,1,17,29,12,12,5,11,11,"victory","Arsenal","Swansea City",1,0
"73","2016/2017","premier league",8,"Saturday","15","October","2016","3:00pm","Bet365 Stadium",NA,NA,NA,"Stoke City","Sunderland",2,0,"8 45+1","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.2,42.8,1,1,"55","90+3",0,0,NA,NA,10,13,"13","10",17,11,6,1,4,4,7,6,6,4,2,2,0,NA,0,NA,2,0,0,0,0,2,0,23,28,7,8,13,10,4,"victory","Stoke City","Sunderland",1,0
"74","2016/2017","premier league",8,"Saturday","15","October","2016","5:30pm","Selhurst Park",NA,NA,NA,"Crystal Palace","West Ham United",0,1,"NA","19",1,0,"45+1",NA,0,0,NA,NA,1,0,"45+1",NA,NA,NA,NA,NA,55.2,44.8,1,4,"48","90+4 62 21 74",0,1,"75",NA,12,13,"12","12",12,12,3,4,8,5,1,3,7,6,1,1,0,NA,0,NA,1,1,0,1,0,5,1,25,24,7,13,4,13,2,"victory","West Ham United","Crystal Palace",0,1
"75","2016/2017","premier league",8,"Sunday","16","October","2016","4:00pm","St. Mary's Stadium",NA,NA,NA,"Southampton","Burnley",3,1,"52 66 60","72",1,1,"66","72",1,1,"66","72",0,0,NA,NA,NA,NA,NA,NA,64.6,35.4,1,2,"49","68 30",0,0,NA,NA,11,10,"10","11",34,6,14,1,9,4,11,1,8,4,0,1,0,NA,0,NA,4,2,2,0,0,3,0,21,40,15,13,12,12,1,"victory","Southampton","Burnley",1,0
"76","2016/2017","premier league",8,"Saturday","15","October","2016","3:00pm","Vitality Stadium",NA,NA,NA,"Bournemouth","Hull City",6,1,"5 41 45 65 83 88","34",1,0,"45",NA,1,0,"45",NA,0,0,NA,NA,NA,NA,NA,NA,49.5,50.5,0,3,NA,"59 19 44",0,0,NA,NA,8,14,"14","7",22,11,10,4,5,6,7,1,5,4,0,0,0,NA,0,NA,7,1,1,0,0,3,0,22,33,14,11,8,9,0,"victory","Bournemouth","Hull City",1,0
"77","2016/2017","premier league",8,"Saturday","15","October","2016","3:00pm","Etihad Stadium",NA,NA,NA,"Manchester City","Everton",1,1,"72","64",2,0,"43 70",NA,0,0,NA,NA,2,0,"43 70",NA,NA,NA,NA,NA,72.6,27.4,0,2,NA,"81 85",0,0,NA,NA,7,9,"9","7",19,3,8,2,5,1,6,0,13,1,0,6,0,NA,0,NA,2,2,0,2,0,2,0,16,22,10,6,6,14,6,"draw",NA,NA,NA,NA
"78","2016/2017","premier league",8,"Saturday","15","October","2016","3:00pm","The Hawthorns",NA,NA,NA,"West Bromwich Albion","Tottenham Hotspur",1,1,"82","89",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28.5,71.5,2,2,"90+4 44","54 86",0,0,NA,NA,14,10,"9","14",8,20,4,8,3,3,1,9,5,8,1,3,0,NA,0,NA,2,0,0,0,0,4,0,24,28,12,6,10,13,4,"draw",NA,NA,NA,NA
"79","2016/2017","premier league",8,"Sunday","16","October","2016","1:30pm","Riverside Stadium",NA,NA,NA,"Middlesbrough","Watford",0,1,"NA","54",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,63.9,36.1,4,1,"21 74 38 42","65",0,0,NA,NA,15,10,"9","15",10,4,3,2,7,1,0,1,4,6,0,1,0,NA,0,NA,1,0,0,0,0,5,0,25,14,5,8,1,10,1,"victory","Watford","Middlesbrough",0,1
"80","2016/2017","premier league",8,"Monday","17","October","2016","8:00pm","Anfield",NA,NA,NA,"Liverpool","Manchester United",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.6,35.4,0,4,NA,"44 90+1 45+1 90",0,0,NA,NA,14,20,"20","14",9,7,3,1,3,5,3,1,3,1,2,5,0,NA,0,NA,0,0,0,0,0,4,0,34,16,4,8,4,4,7,"draw",NA,NA,NA,NA
"81","2016/2017","premier league",9,"Saturday","22","October","2016","12:30pm","Vitality Stadium",NA,NA,NA,"Bournemouth","Tottenham Hotspur",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,38.4,61.6,2,4,"39 67","35 43 37 18",0,0,NA,NA,10,15,"15","9",8,16,1,4,3,6,4,6,7,4,1,3,0,NA,0,NA,0,0,0,0,0,6,0,25,24,5,9,10,11,4,"draw",NA,NA,NA,NA
"82","2016/2017","premier league",9,"Saturday","22","October","2016","3:00pm","Turf Moor",NA,NA,NA,"Burnley","Everton",2,1,"39 90","58",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,34.9,65.1,2,3,"35 18","45+1 26 90+2",0,0,NA,NA,16,15,"15","16",10,21,3,8,4,3,3,10,2,8,1,1,0,NA,0,NA,3,0,0,0,0,5,0,31,31,11,7,13,10,2,"victory","Burnley","Everton",1,0
"83","2016/2017","premier league",9,"Saturday","22","October","2016","3:00pm","The King Power Stadium",NA,NA,NA,"Leicester City","Crystal Palace",3,1,"42 63 80","85",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.6,55.4,0,0,NA,NA,0,0,NA,NA,10,8,"7","10",16,23,4,7,7,7,5,9,8,8,1,3,0,NA,0,NA,4,0,0,0,0,0,0,18,39,11,14,14,16,4,"victory","Leicester City","Crystal Palace",1,0
"84","2016/2017","premier league",9,"Saturday","22","October","2016","3:00pm","London Stadium",NA,NA,NA,"West Ham United","Sunderland",1,0,"90+4","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.4,35.6,2,5,"68 31","25 27 40 83 90",0,0,NA,NA,10,13,"12","10",20,10,3,2,9,4,8,4,6,2,3,1,0,NA,0,NA,1,0,0,0,0,7,0,23,30,5,13,12,8,4,"victory","West Ham United","Sunderland",1,0
"85","2016/2017","premier league",9,"Sunday","23","October","2016","1:30pm","Etihad Stadium",NA,NA,NA,"Manchester City","Southampton",1,1,"55","27",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,64.7,35.3,3,3,"57 50 59","90+2 44 52",0,0,NA,NA,11,10,"10","11",14,6,3,2,7,3,4,1,10,3,1,4,0,NA,0,NA,2,0,0,0,0,6,0,21,20,5,10,5,13,5,"draw",NA,NA,NA,NA
"86","2016/2017","premier league",9,"Saturday","22","October","2016","3:00pm","Emirates Stadium",NA,NA,NA,"Arsenal","Middlesbrough",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,74.9,25.1,1,0,"64",NA,0,0,NA,NA,6,13,"13","6",10,11,6,4,3,3,1,4,8,3,5,2,0,NA,0,NA,0,0,0,0,0,1,0,19,21,10,6,5,11,7,"draw",NA,NA,NA,NA
"87","2016/2017","premier league",9,"Saturday","22","October","2016","3:00pm","KCOM Stadium",NA,NA,NA,"Hull City","Stoke City",0,2,"NA","26 50",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.9,51.1,2,3,"90+6 77","90+7 90+7 90+7",0,0,NA,NA,16,8,"7","14",9,12,2,6,6,4,1,2,5,7,1,0,0,NA,0,NA,2,0,0,0,0,5,0,24,21,8,10,3,12,1,"victory","Stoke City","Hull City",0,1
"88","2016/2017","premier league",9,"Saturday","22","October","2016","3:00pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Watford",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53.8,46.2,2,1,"71 49","45",0,0,NA,NA,15,16,"14","14",11,10,5,2,3,3,3,5,7,2,1,4,0,NA,0,NA,0,0,0,0,0,3,0,31,21,7,6,8,9,5,"draw",NA,NA,NA,NA
"89","2016/2017","premier league",9,"Saturday","22","October","2016","5:30pm","Anfield",NA,NA,NA,"Liverpool","West Bromwich Albion",2,1,"20 35","81",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,67.5,32.5,1,3,"88","43 57 85",0,0,NA,NA,9,13,"12","9",21,7,7,1,7,4,7,2,3,2,3,3,0,NA,0,NA,3,0,0,0,0,4,0,22,28,8,11,9,5,6,"victory","Liverpool","West Bromwich Albion",1,0
"90","2016/2017","premier league",9,"Sunday","23","October","2016","4:00pm","Stamford Bridge",NA,NA,NA,"Chelsea","Manchester United",4,0,"1 21 62 70","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,43.9,56.1,3,2,"41 66 1","29 75",0,0,NA,NA,7,17,"17","6",14,16,6,5,3,6,5,5,5,7,2,3,0,NA,0,NA,4,0,0,0,0,5,0,24,30,11,9,10,12,5,"victory","Chelsea","Manchester United",1,0
"91","2016/2017","premier league",10,"Saturday","29","October","2016","12:30pm","Stadium of Light",NA,NA,NA,"Sunderland","Arsenal",1,4,"65","19 78 71 76",1,0,"65",NA,1,0,"65",NA,0,0,NA,NA,NA,NA,NA,NA,34.2,65.8,4,3,"30 33 41 48","64 80 66",0,0,NA,NA,9,13,"12","8",3,21,1,7,1,12,1,2,0,8,6,1,0,NA,0,NA,5,1,1,0,0,7,0,22,24,8,13,3,8,7,"victory","Arsenal","Sunderland",0,1
"92","2016/2017","premier league",10,"Saturday","29","October","2016","3:00pm","Riverside Stadium",NA,NA,NA,"Middlesbrough","Bournemouth",2,0,"39 56","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.4,59.6,2,1,"90+2 24","25",0,0,NA,NA,7,7,"6","7",11,18,3,3,6,8,2,7,4,9,0,0,0,NA,0,NA,2,0,0,0,0,3,0,14,29,6,14,9,13,0,"victory","Middlesbrough","Bournemouth",1,0
"93","2016/2017","premier league",10,"Saturday","29","October","2016","3:00pm","Vicarage Road",NA,NA,NA,"Watford","Hull City",1,0,"82","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.4,45.6,1,2,"53","57 58",0,0,NA,NA,13,8,"8","12",23,8,0,2,16,4,7,2,7,2,0,2,0,NA,1,"82",1,0,0,0,1,3,0,21,31,2,20,9,9,2,"victory","Watford","Hull City",1,0
"94","2016/2017","premier league",10,"Saturday","29","October","2016","5:30pm","Selhurst Park",NA,NA,NA,"Crystal Palace","Liverpool",2,4,"18 33","16 21 44 71",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.7,55.3,1,2,"62","49 72",0,0,NA,NA,15,5,"5","15",7,17,6,10,1,5,0,2,3,3,4,1,0,NA,0,NA,6,0,0,0,0,3,0,20,24,16,6,2,6,5,"victory","Liverpool","Crystal Palace",0,1
"95","2016/2017","premier league",10,"Sunday","30","October","2016","4:00pm","St. Mary's Stadium",NA,NA,NA,"Southampton","Chelsea",0,2,"NA","6 55",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.8,45.2,0,0,NA,NA,0,0,NA,NA,13,16,"16","13",10,13,1,7,6,4,3,2,7,3,2,0,0,NA,0,NA,2,0,0,0,0,0,0,29,23,8,10,5,10,2,"victory","Chelsea","Southampton",0,1
"96","2016/2017","premier league",10,"Saturday","29","October","2016","3:00pm","Old Trafford",NA,NA,NA,"Manchester United","Burnley",0,0,"NA","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,72.2,27.8,2,3,"33 84","90+3 90+2 67",1,0,NA,NA,12,9,"7","12",38,7,11,1,8,5,19,1,19,1,0,2,0,NA,0,NA,0,0,0,0,0,5,1,21,45,12,13,20,20,2,"draw",NA,NA,NA,NA
"97","2016/2017","premier league",10,"Saturday","29","October","2016","3:00pm","White Hart Lane",NA,NA,NA,"Tottenham Hotspur","Leicester City",1,1,"44","48",1,0,"44",NA,1,0,"44",NA,0,0,NA,NA,NA,NA,NA,NA,64.1,35.9,3,4,"37 67 41","88 54 63 65",0,0,NA,NA,11,20,"20","10",22,6,5,1,11,4,6,1,8,1,2,1,0,NA,0,NA,2,1,1,0,0,7,0,31,28,6,15,7,9,3,"draw",NA,NA,NA,NA
"98","2016/2017","premier league",10,"Saturday","29","October","2016","3:00pm","The Hawthorns",NA,NA,NA,"West Bromwich Albion","Manchester City",0,4,"NA","19 28 79 90",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,30.1,69.9,4,3,"16 21 56 53","76 62 15",0,0,NA,NA,17,10,"9","16",9,21,1,8,7,4,1,9,1,7,3,3,0,NA,0,NA,4,0,0,0,0,7,0,27,30,9,11,10,8,6,"victory","Manchester City","West Bromwich Albion",0,1
"99","2016/2017","premier league",10,"Sunday","30","October","2016","1:30pm","Goodison Park",NA,NA,NA,"Everton","West Ham United",2,0,"50 76","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49.3,50.7,2,3,"74 31","67 54 89",0,0,NA,NA,15,12,"10","15",17,13,6,3,4,4,7,6,8,8,2,1,0,NA,0,NA,2,0,0,0,0,5,0,27,30,9,8,13,16,3,"victory","Everton","West Ham United",1,0
"100","2016/2017","premier league",10,"Monday","31","October","2016","8:00pm","Bet365 Stadium",NA,NA,NA,"Stoke City","Swansea City",3,1,"3 73 55","8",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45.6,54.4,2,0,"83 76",NA,0,0,NA,NA,7,14,"14","7",17,14,4,6,8,4,5,4,6,4,2,1,0,NA,1,"55",4,0,0,0,1,2,0,21,31,10,12,9,10,3,"victory","Stoke City","Swansea City",1,0
"101","2016/2017","premier league",11,"Saturday","5","November","2016","3:00pm","Vitality Stadium",NA,NA,NA,"Bournemouth","Sunderland",1,2,"11","33 74",0,1,NA,"74",0,1,NA,"74",0,0,NA,NA,NA,NA,NA,NA,69.8,30.2,3,3,"73 3 30","43 70 90+5",0,1,"59",NA,14,17,"17","14",22,9,7,4,10,0,5,5,12,2,1,2,0,NA,0,NA,3,1,1,0,0,6,1,31,31,11,10,10,14,3,"victory","Sunderland","Bournemouth",0,1
"102","2016/2017","premier league",11,"Saturday","5","November","2016","3:00pm","Etihad Stadium",NA,NA,NA,"Manchester City","Middlesbrough",1,1,"43","90+1",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,71,29,1,3,"88","20 52 89",0,0,NA,NA,7,15,"14","7",25,5,7,3,11,1,7,1,8,2,5,2,0,NA,0,NA,2,0,0,0,0,4,0,22,30,10,12,8,10,7,"draw",NA,NA,NA,NA
"103","2016/2017","premier league",11,"Saturday","5","November","2016","5:30pm","Stamford Bridge",NA,NA,NA,"Chelsea","Everton",5,0,"19 56 20 42 65","NA",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,60.1,39.9,0,3,NA,"30 64 15",0,0,NA,NA,5,16,"16","4",21,1,9,0,5,1,7,0,4,2,2,1,0,NA,0,NA,5,0,0,0,0,3,0,21,22,9,6,7,6,3,"victory","Chelsea","Everton",1,0
"104","2016/2017","premier league",11,"Sunday","6","November","2016","2:15pm","KCOM Stadium",NA,NA,NA,"Hull City","Southampton",2,1,"61 63","6",0,1,NA,"6",0,1,NA,"6",0,0,NA,NA,NA,NA,NA,NA,33.6,66.4,0,5,NA,"83 72 57 90+1 29",0,0,NA,NA,13,15,"15","12",6,19,2,7,4,5,0,7,1,10,1,1,0,NA,0,NA,3,1,1,0,0,5,0,28,25,9,9,7,11,2,"victory","Hull City","Southampton",1,0
"105","2016/2017","premier league",11,"Sunday","6","November","2016","3:00pm","The Liberty Stadium",NA,NA,NA,"Swansea City","Manchester United",1,3,"69","15 21 33",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,37.2,62.8,0,2,NA,"80 76",0,0,NA,NA,9,16,"16","9",6,9,1,3,2,5,3,1,2,0,0,1,0,NA,0,NA,4,0,0,0,0,2,0,25,15,4,7,4,2,1,"victory","Manchester United","Swansea City",0,1
"106","2016/2017","premier league",11,"Saturday","5","November","2016","3:00pm","Turf Moor",NA,NA,NA,"Burnley","Crystal Palace",3,2,"2 14 90+4","60 81",0,1,NA,"81",0,1,NA,"81",0,0,NA,NA,NA,NA,NA,NA,38.2,61.8,1,2,"10","78 59",0,0,NA,NA,11,12,"12","10",14,16,7,5,6,7,1,4,4,7,3,3,0,NA,0,NA,5,1,1,0,0,3,0,23,30,12,13,5,11,6,"victory","Burnley","Crystal Palace",1,0
"107","2016/2017","premier league",11,"Saturday","5","November","2016","3:00pm","London Stadium",NA,NA,NA,"West Ham United","Stoke City",1,1,"65","75",0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.1,41.9,4,1,"76 12 88 72","90+3",0,0,NA,NA,11,10,"9","11",9,12,2,4,6,7,1,1,6,4,4,1,0,NA,1,"65",2,0,0,0,1,5,0,21,21,6,13,2,10,5,"draw",NA,NA,NA,NA
